;movieID;movieTitle;movieYear;IMDBRating;IMDBVotes;genres;subURL;found
492;m492;who framed roger rabbit;1988;7.6;54375;['animation', 'comedy', 'crime', 'family', 'fantasy', 'mystery', 'animation', 'adventure', 'action', 'fantasy'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-who+framed+roger+rabbit;nok
493;m493;romeo and juliet;1968/I;7.8;12360;['drama', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-romeo+and+juliet;nok
494;m494;ronin;1998;7.2;58201;['action', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-ronin;nok
495;m495;route 9;1998;6.0;557;['crime', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-route+9;nok
496;m496;rush hour 2;2001;6.5;52716;['action', 'comedy', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-266915/sublanguageid-pob/moviename-rush%20hour%202;ok
497;m497;rush hour;1998;6.8;56376;['action', 'comedy', 'thriller', 'crime'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-rush+hour;nok
498;m498;runaway bride;1999;5.2;28793;['comedy', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-rush+hour;nok
499;m499;sleepless in seattle;1993;6.6;44179;['comedy', 'romance', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-rush+hour;nok
500;m500;salt of the earth;1954;7.6;1085;['drama', 'history'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-rush+hour;nok
501;m501;the salton sea;2002;7.1;16669;['crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-runaway+bride;nok
502;m502;saving private ryan;1998;8.5;275666;['action', 'drama', 'history', 'war'];https://www.opensubtitles.org/pt/search/imdbid-120815/sublanguageid-pob/moviename-saving%20private%20ryan;ok
503;m503;say anything...;1989;7.5;25220;['comedy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-120815/sublanguageid-pob/moviename-saving%20private%20ryan;ok
504;m504;schindler's list;1993;8.9;282473;['biography', 'drama', 'history', 'war'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-say+anything...;nok
505;m505;scream 2;1997;5.9;48988;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-scream+2;nok
506;m506;scream 3;2000;5.3;38870;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-scream+3;nok
507;m507;scream;1996/I;7.2;92543;['crime', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-scream;nok
508;m508;seven;1979;6.1;259;['action', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-seven;nok
509;m509;the searchers;1956;8.1;30138;['adventure', 'drama', 'western'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+searchers;nok
510;m510;seven days to live;2000;5.2;1150;['drama', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-seven+days+to+live;nok
511;m511;shakespeare in love;1998;7.4;78654;['comedy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-shakespeare+in+love;nok
512;m512;shallow grave;1994;7.4;21611;['comedy', 'crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-shallow+grave;nok
513;m513;shampoo;1975;6.2;4406;['drama', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-shampoo;nok
514;m514;the shining;1980;8.5;182077;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+shining;nok
515;m515;silver bullet;1985;5.9;6498;['adventure', 'drama', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-silver+bullet;nok
516;m516;sister act;1992;5.9;25196;['comedy', 'crime', 'music'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-sister+act;nok
517;m517;sleepy hollow;1999;7.5;108951;['fantasy', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-sleepy+hollow;nok
518;m518;sling blade;1996;8.0;42087;['drama'];https://www.opensubtitles.org/pt/search/imdbid-117666/sublanguageid-pob/moviename-sling%20blade;ok
519;m519;smoke;1995;7.5;15482;['comedy', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-smoke;nok
520;m520;snow falling on cedars;1999;6.7;8483;['drama', 'mystery', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-120834/sublanguageid-pob/moviename-snow%20falling%20on%20cedars;ok
521;m521;soldier;1998/I;5.6;16446;['action', 'drama', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-soldier;nok
522;m522;some like it hot;1959;8.4;68749;['comedy'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-some+like+it+hot;nok
523;m523;the wedding date;2005;5.5;12340;['comedy', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-372532/sublanguageid-pob/moviename-the%20wedding%20date;ok
524;m524;sounder;1972;7.8;1298;['drama'];https://www.opensubtitles.org/pt/subtitles/5884692/sounder-pb;check
525;m525;south park: bigger longer & uncut;1999;7.8;80257;['animation', 'comedy', 'musical'];https://www.opensubtitles.org/pt/search/imdbid-158983/sublanguageid-pob/moviename-south%20park:%20bigger%20longer%20%20uncut;ok
526;m526;spacejacked;1997;2.9;105;['action', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-spacejacked;nok
527;m527;spare me;1992;5.8;26;['thriller'];https://www.opensubtitles.org/pt/ssearch/idmovie-24300/sublanguageid-pob/moviename-spare%20me;check
528;m528;sphere;1998;5.6;31924;['drama', 'horror', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-sphere;nok
529;m529;star wars;1977;8.8;326619;['action', 'adventure', 'fantasy', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-star+wars;nok
530;m530;starship troopers;1997;7.1;84874;['action', 'adventure', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-starship+troopers;nok
531;m531;star trek: the motion picture;1979;6.2;25723;['adventure', 'fantasy', 'mystery', 'sci-fi'];https://www.opensubtitles.org/pt/search/imdbid-79945/sublanguageid-pob/moviename-star%20trek:%20the%20motion%20picture;ok
532;m532;state and main;2000;6.8;13163;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-120202/sublanguageid-pob/moviename-state%20and%20main;ok
533;m533;stepmom;1998;6.2;18714;['comedy', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-stepmom;nok
534;m534;storytelling;2001;6.7;9677;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-250081/sublanguageid-pob/moviename-storytelling;ok
535;m535;stranglehold;2007;8.6;907;['action', 'adventure', 'crime'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-stranglehold;nok
536;m536;dr. strangelove or: how i learned to stop worrying and love the bomb;1964;8.6;158529;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-57012/sublanguageid-pob/moviename-dr.%20strangelove%20or:%20how%20i%20learned%20to%20stop%20worrying%20and%20love%20the%20bomb;ok
537;m537;suburbia;1996;6.5;4552;['comedy', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-suburbia;nok
538;m538;sugar & spice;2001;5.2;6981;['comedy', 'crime'];https://www.opensubtitles.org/pt/search/imdbid-186589/sublanguageid-pob/moviename-sugar%20%20spice;ok
539;m539;sunset blvd.;1950;8.7;55994;['drama', 'film-noir'];https://www.opensubtitles.org/pt/search/imdbid-43014/sublanguageid-pob/moviename-sunset%20blvd.;ok
540;m540;supergirl;1984;4.1;6576;['action', 'adventure', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-supergirl;nok
541;m541;superman iii;1983;4.7;18340;['action', 'adventure', 'comedy', 'fantasy', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-superman+iii;nok
542;m542;superman ii;1980;6.7;29941;['action', 'adventure', 'fantasy', 'romance', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-superman+ii;nok
543;m543;superman iv: the quest for peace;1987;3.4;15332;['action', 'adventure', 'family', 'fantasy', 'sci-fi'];https://www.opensubtitles.org/pt/search/imdbid-94074/sublanguageid-pob/moviename-superman%20iv:%20the%20quest%20for%20peace;ok
544;m544;superman;1978;7.3;51172;['action', 'family', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-superman;nok
545;m545;the sweet hereafter;1997;7.8;16463;['drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+sweet+hereafter;nok
546;m546;sweet smell of success;1957;8.2;9014;['drama', 'film-noir'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-sweet+smell+of+success;nok
547;m547;terminator 2: judgment day;1991;8.5;243230;['action', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-103064/sublanguageid-pob/moviename-terminator%202:%20judgment%20day;ok
548;m548;taking sides;2001;7.2;1950;['drama', 'music', 'war'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-taking+sides;nok
549;m549;the terminator;1984;8.1;183538;['action', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+terminator;nok
550;m550;the game;1997;7.7;75861;['drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+game;nok
551;m551;the haunting;1999;4.6;32086;['horror', 'thriller', 'mystery'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+haunting;nok
552;m552;the limey;1999;7.0;15465;['crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+limey;nok
553;m553;the man who wasn't there;2001;7.7;41452;['crime', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+man+who+wasn%27t+there;nok
554;m554;the relic;1997;5.4;10340;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+relic;nok
555;m555;the truman show;1998;8.0;160825;['drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+truman+show;nok
556;m556;the x files;1998;6.8;39090;['crime', 'horror', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+x+files;nok
557;m557;the cell;2000;6.2;37417;['drama', 'fantasy', 'horror', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+cell;nok
558;m558;the third man;1949;8.5;51872;['film-noir', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+third+man;nok
559;m559;the beach;2000/I;6.3;55734;['adventure', 'drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+beach;nok
560;m560;the believer;2001;7.3;11345;['drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+believer;nok
561;m561;le grand bleu;1988;7.4;18313;['adventure', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-95250/sublanguageid-pob/moviename-le%20grand%20bleu;ok
562;m562;the hebrew hammer;2003;6.2;2900;['comedy'];https://www.opensubtitles.org/pt/subtitles/3549680/the-hebrew-hammer-pb;check
563;m563;the leopard man;1943;6.9;1518;['drama', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+leopard+man;nok
564;m564;the lost son;1999;6.5;911;['crime', 'drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+lost+son;nok
565;m565;the messenger;2009/I;7.4;9224;['drama', 'romance', 'war'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+messenger;nok
566;m566;the pianist;2002;8.5;138080;['biography', 'drama', 'war'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+pianist;nok
567;m567;the piano;1993;7.5;28525;['drama', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+piano;nok
568;m568;the sting;1973;8.4;67231;['comedy', 'crime', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+sting;nok
569;m569;the thin man;1934;8.1;11936;['comedy', 'crime', 'drama', 'mystery', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+thin+man;nok
570;m570;three kings;1999;7.3;69757;['action', 'adventure', 'comedy', 'drama', 'war'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-three+kings;nok
571;m571;thx 1138;1971;6.8;15741;['drama', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-66434/sublanguageid-pob/moviename-thx%201138;ok
572;m572;ticker;2001;3.3;3933;['action', 'thriller', 'crime'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-ticker;nok
573;m573;trouble in paradise;1932;8.2;4781;['comedy', 'crime', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-trouble+in+paradise;nok
574;m574;titanic;1997;7.4;244771;['drama', 'history', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-titanic;nok
575;m575;transatlantic merry-go-round;1934;6.9;53;['comedy', 'musical', 'mystery', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-transatlantic+merry;nok
576;m576;tombstone;1993;7.7;44204;['action', 'drama', 'history', 'romance', 'western'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-tombstone;nok
577;m577;tomorrow never dies;1997;6.4;47198;['action', 'adventure', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-tomorrow+never+dies;nok
578;m578;to sleep with anger;1990;6.8;490;['drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-to+sleep+with+anger;nok
579;m579;toy story;1995;8.2;156231;['animation', 'adventure', 'comedy', 'family', 'fantasy'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-toy+story;nok
580;m580;the magic toyshop;1987;6.2;90;['fantasy'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+magic+toyshop;nok
581;m581;traffic;2000;7.8;86662;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-traffic;nok
582;m582;trainspotting;1996;8.2;153782;['crime', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-trainspotting;nok
583;m583;star trek v: the final frontier;1989;5.0;20749;['action', 'adventure', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-98382/sublanguageid-pob/moviename-star%20trek%20v:%20the%20final%20frontier;ok
584;m584;tron;1982;6.7;25903;['action', 'adventure', 'sci-fi', 'thriller', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-tron;nok
585;m585;true lies;1994;7.2;81801;['action', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-true+lies;nok
586;m586;true romance;1993;7.9;74762;['crime', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-true+romance;nok
587;m587;twelve monkeys;1995;8.1;173320;['mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-twelve+monkeys;nok
588;m588;u-turn;1973;5.8;37;['drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-u-turn;nok
589;m589;u turn;1997;6.7;25388;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-u+turn;nok
590;m590;unbreakable;2000;7.3;98767;['drama', 'fantasy', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-unbreakable;nok
591;m591;unforgiven;1992;8.3;101270;['drama', 'western'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-unforgiven;nok
592;m592;the usual suspects;1995;8.7;272137;['crime', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+usual+suspects;nok
593;m593;verdict;1974;5.7;135;['drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-verdict;nok
594;m594;vertigo;1958;8.6;93524;['crime', 'mystery', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-vertigo;nok
595;m595;very bad things;1998;6.0;22977;['comedy', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-very+bad+things;nok
596;m596;viridiana;1961;8.2;6288;['drama'];https://www.opensubtitles.org/pt/search/imdbid-55601/sublanguageid-pob/moviename-viridiana;ok
597;m597;virtuosity;1995;5.3;11191;['action', 'crime', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-114857/sublanguageid-pob/moviename-virtuosity;ok
598;m598;wag the dog;1997;7.1;36448;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-120885/sublanguageid-pob/moviename-wag%20the%20dog;ok
599;m599;wall street;1987;7.3;39082;['crime', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-wall+street;nok
600;m600;waxwork;1988;6.0;2596;['comedy', 'fantasy', 'horror'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-waxwork;nok
601;m601;what lies beneath;2000;6.5;46195;['drama', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-what+lies+beneath;nok
602;m602;what women want;2000;6.3;55269;['comedy', 'fantasy', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-what+women+want;nok
603;m603;the witching hour;1996;6.5;69;['documentary', 'short'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+witching+hour;nok
604;m604;white angel;1994;4.4;99;['drama', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-white+angel;nok
605;m605;who's your daddy?;2003/I;4.5;2267;['comedy'];https://www.opensubtitles.org/pt/search2/moviename-who%27s+your+daddy/sublanguageid-pob/moviename-who%27s+your+daddy;nok
606;m606;wild things;1998;6.6;40523;['crime', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-wild+things;nok
607;m607;wild wild west;1999;4.3;54943;['action', 'western', 'comedy', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-wild+wild+west;nok
608;m608;willow;1988;7.1;33506;['action', 'adventure', 'drama', 'fantasy', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-willow;nok
609;m609;witness;1985;7.6;30705;['drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-witness;nok
610;m610;the wizard of oz;1939;8.3;104873;['adventure', 'family', 'fantasy', 'musical'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+wizard+of+oz;nok
611;m611;the world is not enough;1999;6.3;60047;['action', 'adventure', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+world+is+not+enough;nok
612;m612;watchmen;2009;7.8;135229;['action', 'crime', 'fantasy', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-watchmen;nok
613;m613;xxx;2002;5.6;53505;['action', 'adventure', 'crime'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-xxx;nok
614;m614;x-men;2000;7.4;122149;['action', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-x-men;nok
615;m615;young frankenstein;1974;8.0;57618;['comedy', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-young+frankenstein;nok
616;m616;zulu dawn;1979;6.4;1911;['action', 'adventure', 'drama', 'history', 'war'];https://www.opensubtitles.org/pt/search/imdbid-80180/sublanguageid-pob/moviename-zulu%20dawn;ok
