index;movieID;movieTitle;movieYear;IMDBRating;IMDBVotes;genres;subURL;found;subDownUrl
377;m377;hackers;1995;5.8;27009;['action', 'crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-456;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/152759
378;m378;halloween 4: the return of michael myers;1988;5.6;11315;['horror', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-95271/sublanguageid-pob/moviename-halloween%204:%20the%20return%20of%20michael%20myers;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3988925
379;m379;halloween;1978;7.9;64690;['horror', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3175;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4878451
380;m380;hannah and her sisters;1986;7.9;21088;['comedy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-91167/sublanguageid-pob/moviename-hannah%20and%20her%20sisters;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5735588
381;m381;hannibal;2001;6.4;75788;['crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4142;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3115998
382;m382;happy campers;2001;5.4;1785;['comedy'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-happy+campers;nok;
383;m383;heathers;1989;7.3;25236;['comedy', 'crime'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-13038;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5000709
384;m384;heavenly creatures;1994;7.6;27211;['crime', 'drama', 'fantasy', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2792;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3504138
385;m385;hellraiser: hellseeker;2002;4.9;3400;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-274546/sublanguageid-pob/moviename-hellraiser:%20hellseeker;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3702857
386;m386;hero;1992;6.3;10573;['comedy', 'drama'];https://www.opensubtitles.org/pt/subtitles/4440357/hero-pb;sok;https://www.opensubtitles.org/pt/subtitleserve/sub/4440357
387;m387;hider in the house;1989;5.6;394;['thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-hider+in+the+house;nok;
388;m388;highlander iii: the sorcerer;1994;3.9;7831;['fantasy', 'sci-fi', 'action'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4459;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/29688
389;m389;hostage;2005;6.6;37868;['action', 'crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-340;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3608701
390;m390;hotel rwanda;2004;8.3;94404;['adventure', 'drama', 'history', 'thriller', 'war'];https://www.opensubtitles.org/pt/search/imdbid-395169/sublanguageid-pob/moviename-hotel%20rwanda;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3093005
391;m391;house on haunted hill;1999;5.3;23127;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3990;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/147182
392;m392;house of the damned;1996;4.3;216;['action', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-house+of+the+damned;nok;
393;m393;hellraiser iii: hell on earth;1992;5.1;7716;['horror'];https://www.opensubtitles.org/pt/search/imdbid-104409/sublanguageid-pob/moviename-hellraiser%20iii:%20hell%20on%20earth;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3174168
394;m394;hudson hawk;1991;5.4;22116;['action', 'adventure', 'comedy', 'action', 'adventure', 'comedy', 'crime'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3155;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/88574
395;m395;the hudsucker proxy;1994;7.4;32691;['comedy', 'drama', 'fantasy', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-110074/sublanguageid-pob/moviename-the%20hudsucker%20proxy;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5136375
396;m396;i walked with a zombie;1943;7.3;3420;['horror'];https://www.opensubtitles.org/pt/search/imdbid-36027/sublanguageid-pob/moviename-i%20walked%20with%20a%20zombie;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3673146
397;m397;the ice storm;1997;7.5;27724;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4534;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4968861
398;m398;insomnia;2002;7.3;69635;['crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3968;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5788029
399;m399;interview with the vampire: the vampire chronicles;1994;7.4;80077;['drama', 'fantasy'];https://www.opensubtitles.org/pt/search/imdbid-110148/sublanguageid-pob/moviename-interview%20with%20the%20vampire:%20the%20vampire%20chronicles;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3402244
400;m400;i still know what you did last summer;1998;4.1;23543;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1601;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/33922
401;m401;isle of the dead;1945;6.6;1405;['drama', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-8891;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5715387
402;m402;it's a wonderful life;1946;8.7;103290;['drama', 'fantasy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-927;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3680022
403;m403;jaws 2;1978;5.6;18995;['thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-12813;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3288660
404;m404;jaws 3-d;1983;3.3;12839;['thriller'];https://www.opensubtitles.org/pt/search/imdbid-85750/sublanguageid-pob/moviename-jaws%203-d;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3087518
405;m405;jaws: the revenge;1987;2.6;15727;['thriller'];https://www.opensubtitles.org/pt/search/imdbid-93300/sublanguageid-pob/moviename-jaws:%20the%20revenge;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4998296
406;m406;the jazz singer;1927;6.8;3252;['drama', 'music', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-18037/sublanguageid-pob/moviename-the%20jazz%20singer;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3123231
407;m407;jennifer eight;1992;6.2;6224;['thriller', 'mystery'];https://www.opensubtitles.org/pt/search/imdbid-104549/sublanguageid-pob/moviename-jennifer%20eight;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5272993
408;m408;jerry maguire;1996;7.3;79706;['comedy', 'drama', 'romance', 'sport'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2791;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3377253
409;m409;jurassic park iii;2001;5.7;62564;['action', 'adventure', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1793;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3290057
410;m410;the lost world: jurassic park;1997;6.0;78169;['action', 'adventure', 'sci-fi', 'thriller', 'action', 'adventure', 'animation', 'horror', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-119567/sublanguageid-pob/moviename-the%20lost%20world:%20jurassic%20park;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3289906
411;m411;jurassic park;1993;7.9;153737;['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1647;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3290058
412;m412;freddy vs. jason;2003;5.8;39850;['horror', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-329101/sublanguageid-pob/moviename-freddy%20vs.%20jason;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3537370
413;m413;kafka;1991;6.9;4467;['comedy', 'drama', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-6289;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3374973
414;m414;king kong;2005;7.6;134187;['adventure', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5268;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3528796
415;m415;klute;1971;7.2;6901;['mystery', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-67309/sublanguageid-pob/moviename-klute;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5812698
416;m416;kramer vs. kramer;1979;7.7;25836;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2160;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3119519
417;m417;kundun;1997;7.1;10378;['biography', 'drama', 'history', 'war'];https://www.opensubtitles.org/pt/search/imdbid-119485/sublanguageid-pob/moviename-kundun;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3119802
418;m418;lake placid;1999;5.4;19621;['action', 'comedy', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1717;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5741587
419;m419;the silence of the lambs;1991;8.7;251237;['crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2460;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5188517
420;m420;last of the mohicans;1977;7.3;71;['action', 'adventure', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1713;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3536386
421;m421;leviathan;1989;5.3;4751;['adventure', 'horror', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-9670;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3517164
422;m422;lock, stock and two smoking barrels;1998;8.2;129117;['crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1531;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3254967
423;m423;lone star;1996;7.6;14666;['drama', 'mystery', 'romance', 'western'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-10322;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3557943
424;m424;lord of illusions;1995;5.6;5031;['fantasy', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-113690/sublanguageid-pob/moviename-lord%20of%20illusions;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/62378
425;m425;lost in translation;2003;7.9;132645;['drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-175;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3688212
426;m426;lost souls;2000;4.6;6663;['drama', 'horror', 'thriller', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3121;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5562142
427;m427;love & basketball;2000;6.7;5907;['drama', 'romance', 'sport'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-29522;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3691232
428;m428;magnolia;1999;8.0;123476;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-891;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3636671
429;m429;the man in the iron mask;1998;6.1;36684;['action', 'adventure', 'drama', 'history'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5598;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/143823
430;m430;manhunt;2003;8.7;736;['action', 'adventure', 'crime', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-manhunt;nok;
431;m431;manhunter;1986;7.2;21649;['crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-12029;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3486700
432;m432;man on the moon;1999;7.4;49915;['biography', 'comedy', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-837;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4644634
433;m433;the matrix;1999;8.7;389480;['action', 'adventure', 'adventure', 'adventure', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-887;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3171063
434;m434;halloween iii: season of the witch;1982;3.8;13037;['horror', 'mystery', 'sci-fi'];https://www.opensubtitles.org/pt/search/imdbid-85636/sublanguageid-pob/moviename-halloween%20iii:%20season%20of%20the%20witch;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3168103
435;m435;meet joe black;1998;6.9;56839;['drama', 'fantasy', 'mystery', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-119643/sublanguageid-pob/moviename-meet%20joe%20black;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3256378
436;m436;memento;2000;8.7;281027;['crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-224;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4988070
437;m437;miami vice;2006;6.0;52448;['action', 'crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-9389;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3630363
438;m438;midnight cowboy;1969;8.0;34405;['drama'];https://www.opensubtitles.org/pt/search/imdbid-64665/sublanguageid-pob/moviename-midnight%20cowboy;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3250612
439;m439;midnight express;1978;7.6;24103;['biography', 'crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-77928/sublanguageid-pob/moviename-midnight%20express;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3141905
440;m440;mimic;1997;5.7;14916;['drama', 'horror', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2764;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3648645
441;m441;misery;1990;7.8;41563;['thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3022;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3576216
442;m442;mission: impossible ii;2000;5.7;86452;['action', 'adventure', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3327;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4490078
443;m443;mission: impossible;1996;6.9;87677;['action', 'adventure', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4435;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3610914
444;m444;moonstruck;1987;7.1;15879;['comedy', 'romance', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-93565/sublanguageid-pob/moviename-moonstruck;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3290105
445;m445;monty python and the holy grail;1975;8.4;157683;['adventure', 'comedy'];https://www.opensubtitles.org/pt/search/imdbid-71853/sublanguageid-pob/moviename-monty%20python%20and%20the%20holy%20grail;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3159362
446;m446;mrs brown;1997;7.2;5701;['biography', 'drama', 'history', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-29958;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3645828
447;m447;arcade;1993;4.6;668;['sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-arcade;nok;
448;m448;mulholland dr.;2001;8.0;105859;['drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1144;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3662298
449;m449;murderland;2009;5.8;88;['crime', 'drama', 'mystery'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-murderland;nok;
450;m450;my girl 2;1994;4.8;5689;['comedy', 'drama', 'family', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-45042;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5878670
451;m451;my girl;1991;6.4;17967;['comedy', 'drama', 'family', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-8131;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3294043
452;m452;my best friend's wedding;1997;6.2;37682;['comedy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5404;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3302268
453;m453;nashville;1975;7.7;9315;['drama', 'music'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-13324;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3548994
454;m454;natural born killers;1994;7.1;73047;['action', 'crime', 'drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1617;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5031980
455;m455;nothing but a man;1964;7.8;448;['drama', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-nothing+but+a+man;nok;
456;m456;the negotiator;1998;7.2;46983;['action', 'crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1989;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3888541
457;m457;neuromancer;1988;9.3;48;['action', 'adventure', 'animation', 'sci-fi'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-neuromancer;nok;
458;m458;never been kissed;1999;5.7;27409;['comedy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5497;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5118994
459;m459;the nightmare before christmas;1993;8.0;81753;['animation', 'family', 'fantasy', 'musical'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-451;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3404705
460;m460;a nightmare on elm street part 2: freddy's revenge;1985;4.9;16582;['fantasy', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-89686/sublanguageid-pob/moviename-a%20nightmare%20on%20elm%20street%20part%202:%20freddys%20revenge;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/50524
461;m461;a nightmare on elm street 3: dream warriors;1987;6.3;17734;['fantasy', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-93629/sublanguageid-pob/moviename-a%20nightmare%20on%20elm%20street%203:%20dream%20warriors;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3589720
462;m462;notting hill;1999;6.9;67217;['comedy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2884;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/34836
463;m463;one flew over the cuckoo's nest;1975;8.9;219739;['drama'];https://www.opensubtitles.org/pt/search/imdbid-73486/sublanguageid-pob/moviename-one%20flew%20over%20the%20cuckoos%20nest;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4842487
464;m464;only you;1994;6.2;6620;['comedy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-14775;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3692739
465;m465;on the waterfront;1954;8.4;42010;['crime', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1153;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4800842
466;m466;orgy of the dead;1965;2.5;1395;['fantasy', 'horror'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-45064;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/8442181
467;m467;out of sight;1998;7.2;38595;['comedy', 'crime', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4481;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3947673
468;m468;pearl harbor;2001;5.4;97519;['action', 'drama', 'romance', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2608;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3118008
469;m469;peggy sue got married;1986;6.3;12574;['comedy', 'drama', 'fantasy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1202;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3139534
470;m470;pet sematary ii;1992;4.2;6014;['action', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-105128/sublanguageid-pob/moviename-pet%20sematary%20ii;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/97930
471;m471;philadelphia;1993;7.6;54221;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1607;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3482114
472;m472;pitch black;2000;7.0;55982;['action', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-122;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3367159
473;m473;planet of the apes;2001;5.5;73596;['action', 'adventure', 'sci-fi', 'thriller', 'animation', 'action', 'adventure', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/99188
474;m474;platoon;1986;8.2;110867;['action', 'drama', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1855;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3156190
475;m475;playback;1996;3.6;164;['thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-playback;nok;
476;m476;the ploughman's lunch;1983;6.8;154;['drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-the+ploughman%27s+lunch;nok;
477;m477;point break;1991;6.9;37722;['action', 'adventure', 'crime', 'drama', 'sport', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-412;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/39552
478;m478;predator;1987;7.8;90730;['action', 'adventure', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-226;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/83878
479;m479;pretty woman;1990;6.7;61642;['comedy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3104;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3102312
480;m480;the princess bride;1987;8.1;125281;['adventure', 'comedy', 'family', 'fantasy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3625;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3623786
481;m481;the producers;1968;7.7;19432;['comedy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-14500;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3396297
482;m482;psycho;1960;8.7;146915;['drama', 'horror', 'mystery', 'thriller', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1022;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3487050
483;m483;maniac;1980;6.2;3382;['drama', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-16412;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3436998
484;m484;vampyr;1932;7.6;4005;['fantasy', 'horror'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1073;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3128748
485;m485;mystery of the wax museum;1933;6.8;1740;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-30798;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5025945
486;m486;quantum project;2000;4.8;47;['short', 'adventure', 'drama', 'romance'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-quantum+project;nok;
487;m487;rambling rose;1991;6.6;2631;['drama'];https://www.opensubtitles.org/pt/subtitles/4961258/rambling-rose-pb;sok;https://www.opensubtitles.org/pt/subtitleserve/sub/4961258
488;m488;red white black & blue;2006;6.3;37;['documentary'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-red+white+black+blue;nok;
489;m489;star wars: episode vi - return of the jedi;1983;8.3;215058;['action', 'adventure', 'fantasy', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-460;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3537740
490;m490;the rocky horror picture show;1975;7.1;42713;['comedy', 'musical'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-612;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/66597
491;m491;rocky;1976;8.1;100022;['drama', 'romance', 'sport'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4072;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3612403
492;m492;who framed roger rabbit;1988;7.6;54375;['animation', 'comedy', 'crime', 'family', 'fantasy', 'mystery', 'animation', 'adventure', 'action', 'fantasy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1146;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3253181
493;m493;romeo and juliet;1968;7.8;12360;['drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-7261;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3331312
494;m494;ronin;1998;7.2;58201;['action', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-261;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3390633
495;m495;route 9;1998;6.0;557;['crime', 'drama'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-route+9;nok;
496;m496;rush hour 2;2001;6.5;52716;['action', 'comedy', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-266915/sublanguageid-pob/moviename-rush%20hour%202;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3303264
497;m497;rush hour;1998;6.8;56376;['action', 'comedy', 'thriller', 'crime'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2601;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3303263
498;m498;runaway bride;1999;5.2;28793;['comedy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-all/idmovie-5032;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3490822
499;m499;sleepless in seattle;1993;6.6;44179;['comedy', 'romance', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2946;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3373175
500;m500;salt of the earth;1954;7.6;1085;['drama', 'history'];https://www.opensubtitles.org/pt/subtitles/4627136/salt-of-the-earth-pb;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4627136
501;m501;the salton sea;2002;7.1;16669;['crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2200;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3597969
502;m502;saving private ryan;1998;8.5;275666;['action', 'drama', 'history', 'war'];https://www.opensubtitles.org/pt/search/imdbid-120815/sublanguageid-pob/moviename-saving%20private%20ryan;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3152077
503;m503;say anything...;1989;7.5;25220;['comedy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-120815/sublanguageid-pob/moviename-saving%20private%20ryan;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3266720
